Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),labels
1.306005446E1,3.802692261E0,6.883622932E-1,8.650560871E-1,3.960130441E0,0.00E+00
1.307005546E1,4.065569628E0,-1.67E-03,1.349081290E0,4.283559213E0,0.00E+00
1.308005546E1,4.408230498E0,-6.25E-01,2.070488830E0,4.910247597E0,0.00E+00
1.309005646E1,4.838510726E0,-1.04E+00,2.556354444E0,5.571103096E0,0.00E+00
1.310005746E1,4.748650131E0,-9.95E-01,2.633507870E0,5.520415467E0,0.00E+00
1.311005846E1,4.309407876E0,-5.66E-01,2.512362332E0,5.020264660E0,0.00E+00
1.312005846E1,3.810897658E0,-1.39E-01,2.560767045E0,4.593444247E0,0.00E+00
1.313005946E1,3.297837229E0,1.714637518E-2,2.711417048E0,4.269403565E0,0.00E+00
1.314006046E1,2.909708995E0,-1.40E-01,3.026661786E0,4.200809479E0,0.00E+00
1.315006146E1,2.464890250E0,-4.60E-01,3.390042265E0,4.216625527E0,0.00E+00
1.316006146E1,1.892028008E0,-7.51E-01,3.622850911E0,4.155649556E0,0.00E+00
1.317006246E1,1.253720219E0,-8.56E-01,3.690616339E0,3.990649421E0,0.00E+00
1.318006346E1,6.798429000E-1,-6.85E-01,3.689254815E0,3.813465704E0,0.00E+00
1.319006446E1,1.883627898E-1,-2.79E-01,3.638296623E0,3.653830566E0,0.00E+00
1.320006446E1,-1.64E-01,1.986147130E-1,3.539985340E0,3.549356870E0,0.00E+00
1.321006546E1,-3.15E-01,5.355587608E-1,3.295817893E0,3.353870538E0,0.00E+00
1.322006646E1,-3.08E-01,7.743192869E-1,3.014671193E0,3.127719525E0,0.00E+00
1.323006746E1,-2.39E-01,1.006896967E0,2.861333518E0,3.042732292E0,0.00E+00
1.324006846E1,-2.02E-02,1.208673854E0,2.787353668E0,3.038196818E0,0.00E+00
1.325006846E1,1.663509464E-1,1.338967946E0,2.783861711E0,3.093605311E0,0.00E+00
1.326006946E1,1.426679689E-1,1.448371689E0,2.745217170E0,3.107145316E0,0.00E+00
1.327007046E1,1.233879447E-2,1.554538414E0,2.747962731E0,3.157220470E0,0.00E+00
1.328007146E1,-1.59E-03,1.631036952E0,2.834110051E0,3.269933308E0,0.00E+00
1.329007146E1,6.517481983E-2,1.657572786E0,2.881083073E0,3.324520262E0,0.00E+00
1.330007246E1,9.329641879E-2,1.644096124E0,2.768129193E0,3.220915322E0,0.00E+00
1.331007346E1,2.692636961E-1,1.544831452E0,2.641309225E0,3.071729411E0,0.00E+00
1.332007446E1,5.958026236E-1,1.371274981E0,2.626840290E0,3.022526385E0,0.00E+00
1.333007446E1,1.019560867E0,1.192816790E0,2.507472598E0,2.957995113E0,0.00E+00
1.334007546E1,1.392275257E0,1.032661554E0,2.212939282E0,2.811035493E0,0.00E+00
1.335007646E1,1.667420667E0,8.094961363E-1,2.089991048E0,2.793499285E0,0.00E+00
1.336007746E1,1.880933501E0,5.845923418E-1,2.179382696E0,2.937578591E0,0.00E+00
1.337007746E1,2.009644750E0,4.314607805E-1,2.239713683E0,3.039925626E0,0.00E+00
1.338007846E1,2.155100672E0,2.542600331E-1,2.232521608E0,3.113400038E0,0.00E+00
1.339007946E1,2.242337036E0,1.235654077E-1,2.200703691E0,3.144271065E0,0.00E+00
1.340008046E1,2.207750756E0,6.034735858E-2,2.275987762E0,3.171423260E0,0.00E+00
1.341008046E1,2.182779052E0,-8.69E-02,2.472287270E0,3.299134516E0,0.00E+00
1.342008146E1,2.298497204E0,-3.23E-01,2.599511865E0,3.484958887E0,0.00E+00
1.343008246E1,2.447243938E0,-5.14E-01,2.495962354E0,3.533165041E0,0.00E+00
1.344008346E1,2.514395117E0,-6.52E-01,2.363009242E0,3.511506382E0,0.00E+00
1.345008446E1,2.586910531E0,-8.22E-01,2.384205398E0,3.612860130E0,0.00E+00
1.346008446E1,2.697893608E0,-1.05E+00,2.410710827E0,3.766775438E0,0.00E+00
1.347008546E1,2.598271086E0,-1.29E+00,2.407878436E0,3.769351030E0,0.00E+00
1.348008646E1,2.374383538E0,-1.52E+00,2.519043361E0,3.779624635E0,0.00E+00
1.349008746E1,2.135146464E0,-1.69E+00,2.633062896E0,3.785705576E0,0.00E+00
1.350008746E1,1.924079520E0,-1.79E+00,2.691211410E0,3.761831458E0,0.00E+00
1.351008846E1,1.754392737E0,-1.88E+00,2.660674326E0,3.701378710E0,0.00E+00
1.352008946E1,1.695319487E0,-2.05E+00,2.650570337E0,3.754144613E0,0.00E+00
1.353009046E1,1.723168606E0,-2.24E+00,2.697345139E0,3.909071276E0,0.00E+00
1.354009046E1,1.678968918E0,-2.38E+00,2.715251944E0,3.982829327E0,0.00E+00
1.355009146E1,1.513451784E0,-2.41E+00,2.725494512E0,3.941858535E0,0.00E+00
1.356009246E1,1.347428867E0,-2.45E+00,2.849798715E0,3.992288127E0,0.00E+00
1.357009346E1,1.272439495E0,-2.60E+00,3.035927284E0,4.195496799E0,0.00E+00
1.358009346E1,1.377711012E0,-2.98E+00,3.122051800E0,4.531730069E0,0.00E+00
1.359009446E1,1.489748926E0,-3.46E+00,3.097030103E0,4.874312611E0,0.00E+00
1.360009546E1,1.703402093E0,-4.02E+00,3.133395984E0,5.372549744E0,0.00E+00
1.361009646E1,1.973099653E0,-4.65E+00,3.150596738E0,5.949485678E0,0.00E+00
1.362009746E1,2.010792559E0,-5.14E+00,3.002101434E0,6.284694100E0,0.00E+00
1.363009746E1,1.672730523E0,-5.29E+00,2.803370654E0,6.217858220E0,0.00E+00
1.364009846E1,1.113791671E0,-5.24E+00,2.809056779E0,6.051283091E0,0.00E+00
1.365009946E1,5.274621212E-1,-5.26E+00,2.948488606E0,6.052174704E0,0.00E+00
1.366010046E1,3.017104805E-2,-5.38E+00,2.961387271E0,6.142952289E0,0.00E+00
1.367010046E1,-3.84E-01,-5.47E+00,2.830279832E0,6.166841759E0,0.00E+00
1.368010146E1,-7.84E-01,-5.38E+00,2.570432492E0,6.009752734E0,0.00E+00
1.369010246E1,-1.20E+00,-5.13E+00,2.183303547E0,5.704624894E0,0.00E+00
1.370010346E1,-1.82E+00,-4.60E+00,1.783430595E0,5.256412827E0,0.00E+00
1.371010346E1,-2.50E+00,-3.84E+00,1.439803180E0,4.797429182E0,0.00E+00
1.372010446E1,-3.17E+00,-3.03E+00,1.238821806E0,4.553949141E0,0.00E+00
1.373010546E1,-3.78E+00,-2.27E+00,1.151769336E0,4.558654099E0,0.00E+00
1.374010646E1,-4.20E+00,-1.69E+00,1.063752369E0,4.647282160E0,0.00E+00
1.375010646E1,-4.39E+00,-1.36E+00,9.580186298E-1,4.694998995E0,0.00E+00
1.376010746E1,-4.35E+00,-1.23E+00,8.067824435E-1,4.597167781E0,0.00E+00
1.377010846E1,-4.18E+00,-1.17E+00,5.987051815E-1,4.384489991E0,0.00E+00
1.378010946E1,-3.94E+00,-1.14E+00,3.992592868E-1,4.116864526E0,0.00E+00
1.379011046E1,-3.52E+00,-1.22E+00,1.912665170E-1,3.727556380E0,0.00E+00
1.380011046E1,-3.01E+00,-1.35E+00,-3.89E-02,3.295490501E0,0.00E+00
1.381011146E1,-2.48E+00,-1.44E+00,-3.50E-01,2.888559447E0,0.00E+00
1.382011246E1,-1.91E+00,-1.49E+00,-6.44E-01,2.507620332E0,0.00E+00
1.383011346E1,-1.37E+00,-1.44E+00,-9.73E-01,2.216632766E0,0.00E+00
1.384011346E1,-9.13E-01,-1.33E+00,-1.28E+00,2.063487069E0,0.00E+00
1.385011446E1,-5.89E-01,-1.19E+00,-1.59E+00,2.075040036E0,0.00E+00
1.386011546E1,-3.73E-01,-1.02E+00,-1.72E+00,2.038424607E0,0.00E+00
1.387011646E1,-2.29E-01,-7.68E-01,-1.67E+00,1.854489621E0,0.00E+00
1.388011646E1,-1.94E-01,-4.41E-01,-1.61E+00,1.685052433E0,0.00E+00
1.389011771E1,-1.66E-01,-9.40E-02,-1.55E+00,1.561973276E0,0.00E+00
1.390011871E1,-1.45E-01,2.498257971E-1,-1.51E+00,1.537624439E0,0.00E+00
1.391011971E1,-9.52E-02,5.410247380E-1,-1.49E+00,1.588955929E0,0.00E+00
1.392012071E1,-5.90E-03,8.170071772E-1,-1.50E+00,1.704036372E0,0.00E+00
1.393012071E1,4.582755268E-2,1.079929276E0,-1.54E+00,1.880682952E0,0.00E+00
1.394012171E1,7.562437892E-2,1.330859027E0,-1.54E+00,2.036064821E0,0.00E+00
1.395012271E1,1.119753492E-1,1.499760529E0,-1.48E+00,2.113337926E0,0.00E+00
1.396012371E1,2.242465675E-1,1.560263131E0,-1.36E+00,2.079939495E0,0.00E+00
1.397012371E1,3.142784858E-1,1.557783619E0,-1.17E+00,1.970510306E0,0.00E+00
1.398012471E1,4.137220824E-1,1.538845072E0,-9.80E-01,1.870942807E0,0.00E+00
1.399012571E1,5.615987509E-1,1.527373128E0,-8.30E-01,1.826735567E0,0.00E+00
1.400012671E1,7.123920107E-1,1.508103044E0,-7.39E-01,1.824184994E0,0.00E+00
1.401012671E1,8.402735406E-1,1.534890016E0,-7.60E-01,1.907877462E0,0.00E+00
1.402012771E1,8.748662531E-1,1.659714621E0,-7.29E-01,2.012837884E0,0.00E+00
1.403012871E1,7.976514316E-1,1.869085287E0,-6.73E-01,2.140626437E0,0.00E+00
1.404012971E1,7.202161700E-1,2.058188919E0,-5.67E-01,2.253188740E0,0.00E+00
1.405013071E1,6.552992123E-1,2.175715030E0,-3.91E-01,2.305717009E0,0.00E+00
1.406013071E1,6.230272597E-1,2.259934232E0,-1.77E-01,2.350890619E0,0.00E+00
1.407013171E1,5.763904524E-1,2.337212203E0,-5.28E-02,2.407815616E0,0.00E+00
1.408013271E1,4.872157359E-1,2.425454873E0,2.726264298E-3,2.473907425E0,0.00E+00
1.409013371E1,4.126748461E-1,2.516546892E0,1.039506304E-1,2.552276341E0,0.00E+00
1.410013371E1,3.450892192E-1,2.620265388E0,2.620409229E-1,2.655850658E0,0.00E+00
1.411013471E1,3.200374085E-1,2.715418882E0,3.929966265E-1,2.762312437E0,0.00E+00
1.412013571E1,3.363891470E-1,2.787672341E0,5.049213973E-1,2.852931888E0,0.00E+00
1.413013671E1,4.081526095E-1,2.841023507E0,5.611336049E-1,2.924529713E0,0.00E+00
1.414013671E1,5.849963844E-1,2.770926501E0,6.131445882E-1,2.897619838E0,0.00E+00
1.415013771E1,1.019180798E0,2.497698977E0,6.129413974E-1,2.766392386E0,0.00E+00
1.416013871E1,1.662714828E0,2.024779683E0,5.523940641E-1,2.677590814E0,0.00E+00
1.417013971E1,2.638478880E0,1.415217392E0,3.873312593E-1,3.019012516E0,0.00E+00
1.418014071E1,3.841802532E0,7.617740858E-1,-1.18E-01,3.918388133E0,0.00E+00
1.419014071E1,4.742929800E0,3.160192019E-1,-9.61E-01,4.849596296E0,0.00E+00
1.420014171E1,5.639157686E0,-4.83E-02,-1.62E+00,5.866564032E0,0.00E+00
1.421014271E1,6.544817131E0,-5.57E-01,-1.92E+00,6.842064500E0,0.00E+00
1.422014371E1,7.125596504E0,-9.20E-01,-1.90E+00,7.431150408E0,0.00E+00
1.423014371E1,7.011966977E0,-6.51E-01,-1.46E+00,7.191797063E0,0.00E+00
1.424014471E1,6.380779343E0,1.834324175E-1,-7.42E-01,6.426344705E0,0.00E+00
1.425014571E1,5.690940628E0,1.198414330E0,-7.34E-02,5.816218383E0,0.00E+00
1.426014671E1,4.655430311E0,2.277391094E0,6.337349734E-1,5.221222232E0,0.00E+00
1.427014771E1,3.477268982E0,3.384333336E0,1.542149334E0,5.091496467E0,0.00E+00
1.428014771E1,2.530632250E0,4.029782329E0,2.666776772E0,5.454809214E0,0.00E+00
1.429014871E1,2.180769948E0,3.543047234E0,3.618007954E0,5.513521817E0,0.00E+00
1.430014971E1,2.791821526E0,1.762206371E0,3.999160168E0,5.185838484E0,0.00E+00
1.431015071E1,3.646189780E0,-4.40E-01,3.508044047E0,5.078819860E0,0.00E+00
1.432015071E1,3.698375010E0,-1.57E+00,2.882152237E0,4.945957856E0,0.00E+00
1.433015171E1,2.865160813E0,-1.38E+00,2.781300631E0,4.224896824E0,0.00E+00
1.434015271E1,1.750569828E0,-6.76E-01,3.224881227E0,3.731056435E0,0.00E+00
1.435015371E1,1.148189086E0,-4.73E-01,3.828236115E0,4.024589295E0,0.00E+00
1.436015371E1,8.570673287E-1,-9.05E-01,4.457014403E0,4.628008749E0,0.00E+00
1.437015471E1,6.809351599E-1,-1.60E+00,5.225077754E0,5.506762963E0,0.00E+00
1.438015571E1,4.405859452E-1,-1.92E+00,5.874052033E0,6.194672243E0,0.00E+00
1.439015671E1,1.303057855E-1,-1.68E+00,6.040746211E0,6.272106641E0,0.00E+00
1.440015771E1,-8.48E-02,-1.23E+00,5.825678018E0,5.954373037E0,0.00E+00
1.441015771E1,-7.01E-02,-6.64E-01,5.059226160E0,5.103054809E0,0.00E+00
1.442015871E1,-6.06E-03,-2.83E-01,4.173268616E0,4.182883865E0,0.00E+00
1.443015971E1,1.002926123E-1,-1.18E-01,3.727933270E0,3.731151064E0,0.00E+00
1.444016071E1,2.334120780E-1,-7.78E-02,3.469248649E0,3.477962972E0,0.00E+00
1.445016071E1,2.815960586E-2,-2.49E-03,2.964267317E0,2.964402110E0,0.00E+00
1.446016171E1,-1.67E-01,9.622178078E-3,2.453550160E0,2.459269105E0,0.00E+00
1.447016271E1,-1.67E-01,-7.47E-02,2.146624840E0,2.154401829E0,0.00E+00
1.448016371E1,-1.67E-01,-8.01E-02,1.922451948E0,1.931389027E0,0.00E+00
1.449016471E1,-3.46E-01,2.152067721E-2,1.716587711E0,1.751257270E0,0.00E+00
1.450016471E1,-5.90E-01,1.250406602E-1,1.546191222E0,1.659781412E0,0.00E+00
1.451016571E1,-6.79E-01,8.873617530E-2,1.375380604E0,1.536487236E0,0.00E+00
1.452016671E1,-6.05E-01,-7.72E-02,1.153490757E0,1.304685209E0,0.00E+00
1.453016771E1,-5.43E-01,-2.83E-01,8.495793843E-1,1.047488801E0,0.00E+00
1.454016771E1,-4.47E-01,-4.76E-01,5.535360253E-1,8.560757573E-1,0.00E+00
1.455016871E1,-2.45E-01,-7.17E-01,2.492431220E-1,7.980613031E-1,0.00E+00
1.456016971E1,-1.13E-01,-1.01E+00,-4.62E-02,1.014662865E0,0.00E+00
1.457017071E1,7.805448174E-3,-1.33E+00,-3.00E-01,1.366732511E0,0.00E+00
1.458017171E1,5.211740255E-2,-1.60E+00,-4.09E-01,1.648521786E0,0.00E+00
1.459017171E1,1.271126211E-2,-1.75E+00,-3.77E-01,1.791868561E0,0.00E+00
1.460017271E1,-1.31E-01,-1.84E+00,-2.47E-01,1.865154292E0,0.00E+00
1.461017371E1,-2.97E-01,-1.91E+00,-1.38E-01,1.940998951E0,0.00E+00
1.462017471E1,-5.89E-01,-2.00E+00,-1.08E-01,2.084480873E0,0.00E+00
1.463017471E1,-9.75E-01,-2.03E+00,-5.41E-02,2.256398708E0,0.00E+00
1.464017571E1,-1.38E+00,-2.01E+00,1.555564016E-2,2.435380095E0,0.00E+00
1.465017671E1,-1.77E+00,-1.97E+00,8.898058891E-2,2.646022285E0,0.00E+00
1.466017771E1,-2.11E+00,-1.94E+00,1.128246573E-1,2.867273128E0,0.00E+00
1.467017871E1,-2.41E+00,-1.92E+00,1.100869909E-1,3.084703777E0,0.00E+00
1.468017871E1,-2.81E+00,-1.85E+00,1.678010559E-1,3.367890681E0,0.00E+00
1.469017971E1,-3.18E+00,-1.73E+00,2.858703732E-1,3.629239889E0,0.00E+00
1.470018071E1,-3.47E+00,-1.61E+00,4.509116895E-1,3.849975667E0,0.00E+00
1.471018171E1,-3.66E+00,-1.52E+00,6.461863267E-1,4.014170062E0,0.00E+00
1.472018171E1,-3.71E+00,-1.41E+00,8.419091530E-1,4.055586378E0,0.00E+00
1.473018271E1,-3.53E+00,-1.34E+00,6.467149150E-1,3.828512648E0,0.00E+00
1.474018371E1,-3.27E+00,-1.36E+00,-1.77E-02,3.546579223E0,0.00E+00
1.475018471E1,-2.89E+00,-1.52E+00,-7.00E-01,3.336526823E0,0.00E+00
1.476018571E1,-2.42E+00,-1.78E+00,-1.10E+00,3.200117598E0,0.00E+00
1.477018571E1,-2.00E+00,-2.07E+00,-1.17E+00,3.113171708E0,0.00E+00
1.478018671E1,-1.95E+00,-2.30E+00,-9.30E-01,3.154787064E0,0.00E+00
1.479018771E1,-2.06E+00,-2.42E+00,-2.26E-01,3.184091736E0,0.00E+00
1.480018871E1,-1.96E+00,-2.70E+00,7.837444139E-1,3.428225373E0,0.00E+00
1.481018871E1,-1.62E+00,-3.23E+00,1.789680537E0,4.034223427E0,0.00E+00
1.482018971E1,-1.20E+00,-3.87E+00,2.484553267E0,4.753037073E0,0.00E+00
1.483019071E1,-5.40E-01,-4.38E+00,2.834278743E0,5.248947177E0,0.00E+00
1.484019171E1,2.646391332E-1,-4.51E+00,2.580286220E0,5.204777147E0,0.00E+00
1.485019271E1,8.867401940E-1,-4.15E+00,1.735156713E0,4.585450826E0,0.00E+00
1.486019271E1,1.684231997E0,-3.73E+00,8.107375002E-1,4.171197191E0,0.00E+00
1.487019371E1,2.544909981E0,-3.52E+00,9.599505499E-2,4.344305793E0,0.00E+00
1.488019471E1,3.165100172E0,-3.51E+00,-3.11E-01,4.738366266E0,0.00E+00
1.489019883E1,3.495222273E0,-3.42E+00,-3.28E-01,4.901407094E0,0.00E+00
1.490019883E1,3.442921852E0,-3.07E+00,4.951363742E-2,4.612855293E0,0.00E+00
1.491019983E1,3.352836140E0,-2.67E+00,6.263749368E-1,4.330476506E0,0.00E+00
1.492020083E1,3.320082377E0,-2.48E+00,9.460093260E-1,4.250755779E0,0.00E+00
1.493020183E1,3.360105983E0,-2.46E+00,8.711149719E-1,4.256884737E0,0.00E+00
1.494020283E1,3.264417468E0,-2.24E+00,5.444438973E-1,3.995160566E0,0.00E+00
1.495020283E1,3.146883171E0,-1.74E+00,1.743578312E-1,3.600619269E0,0.00E+00
1.496020383E1,2.841960230E0,-1.16E+00,-1.84E-01,3.076203158E0,0.00E+00
1.497020483E1,2.194079965E0,-4.91E-01,-3.51E-01,2.275501632E0,0.00E+00
1.498020583E1,1.592825983E0,9.465268046E-2,-2.95E-01,1.622642074E0,0.00E+00
1.499020583E1,1.351397957E0,1.185566828E-1,-2.04E-01,1.371849971E0,0.00E+00
1.500020683E1,1.471431354E0,-4.56E-01,-1.72E-01,1.549895083E0,0.00E+00
1.501020783E1,1.693409202E0,-1.18E+00,-3.09E-01,2.089263098E0,0.00E+00
1.502020883E1,1.767009859E0,-1.68E+00,-4.62E-01,2.484110790E0,0.00E+00
1.503020983E1,1.758341947E0,-1.87E+00,-5.74E-01,2.627122662E0,0.00E+00
1.504020983E1,1.525076049E0,-1.70E+00,-8.12E-01,2.422449572E0,0.00E+00
1.505021083E1,1.175166385E0,-1.20E+00,-1.23E+00,2.083333919E0,0.00E+00
1.506021183E1,8.061258012E-1,-5.70E-01,-1.76E+00,2.016643002E0,0.00E+00
1.507021283E1,2.885717869E-1,1.030776411E-2,-2.11E+00,2.127664143E0,0.00E+00
1.508021283E1,-3.58E-01,5.026105776E-1,-2.23E+00,2.312031454E0,0.00E+00
1.509021383E1,-9.80E-01,8.930750674E-1,-2.09E+00,2.475751530E0,0.00E+00
1.510021483E1,-1.55E+00,1.183339038E0,-1.79E+00,2.645880453E0,0.00E+00
1.511021583E1,-2.04E+00,1.380624679E0,-1.55E+00,2.906162198E0,0.00E+00
1.512021683E1,-2.35E+00,1.545643630E0,-1.37E+00,3.133607561E0,0.00E+00
1.513021683E1,-2.57E+00,1.725045269E0,-1.29E+00,3.356400175E0,0.00E+00
1.514021783E1,-2.70E+00,1.897573214E0,-1.25E+00,3.528420224E0,0.00E+00
1.515021883E1,-2.69E+00,2.004437512E0,-1.23E+00,3.568690764E0,0.00E+00
1.516021983E1,-2.65E+00,2.062705894E0,-1.28E+00,3.592814558E0,0.00E+00
1.517022083E1,-2.59E+00,2.042286832E0,-1.23E+00,3.517706315E0,0.00E+00
1.518022083E1,-2.36E+00,1.969833106E0,-1.16E+00,3.287635810E0,0.00E+00
1.519022183E1,-2.14E+00,1.819786828E0,-1.01E+00,2.988126952E0,0.00E+00
1.520022283E1,-2.04E+00,1.668529007E0,-6.05E-01,2.707669201E0,0.00E+00
1.521022383E1,-2.08E+00,1.523637634E0,-1.18E-01,2.580377981E0,0.00E+00
1.522022383E1,-1.95E+00,1.499566109E0,1.744896859E-2,2.463262888E0,0.00E+00
1.523022483E1,-1.83E+00,1.533090243E0,1.216280790E-1,2.393664042E0,0.00E+00
1.524022583E1,-1.66E+00,1.659939154E0,1.728967582E-1,2.356059103E0,0.00E+00
1.525022683E1,-1.43E+00,1.886261483E0,-2.16E-02,2.367475598E0,0.00E+00
1.526022783E1,-8.13E-01,2.587295862E0,-6.74E-01,2.794521918E0,0.00E+00
1.527022783E1,-2.98E-01,2.822666758E0,-1.17E+00,3.069696776E0,0.00E+00
1.528022883E1,-5.70E-01,1.709252817E0,-4.26E-01,1.851506469E0,0.00E+00
1.529022983E1,-8.48E-01,7.845349574E-1,1.752628194E0,2.099132283E0,0.00E+00
1.530023083E1,-5.92E-01,8.423761994E-1,1.850675475E0,2.117740671E0,0.00E+00
1.531023183E1,-9.92E-02,1.413440423E0,9.068075457E-1,1.682245747E0,0.00E+00
1.532023183E1,2.213334846E-1,1.595964768E0,2.624395569E-1,1.632472534E0,0.00E+00
1.533023283E1,4.885787219E-1,1.757416332E0,2.770150575E-1,1.844982026E0,0.00E+00
1.534023383E1,5.017641932E-1,2.137343262E0,6.963691780E-1,2.303244138E0,0.00E+00
1.535023483E1,4.345966423E-1,2.374258407E0,1.121357675E0,2.661469568E0,0.00E+00
1.536023483E1,5.049374771E-1,2.485647866E0,1.355958492E0,2.876113802E0,0.00E+00
1.537023583E1,6.513552654E-1,2.556636572E0,1.458283597E0,3.014505812E0,0.00E+00
1.538023683E1,8.394309568E-1,2.650054613E0,1.556354267E0,3.185855048E0,0.00E+00
1.539023783E1,1.150047916E0,2.673686720E0,1.499565232E0,3.274126871E0,0.00E+00
1.540023883E1,1.863181354E0,2.352458233E0,1.137637786E0,3.209318343E0,0.00E+00
1.541023883E1,2.595281990E0,1.819709060E0,4.888377535E-1,3.207147021E0,0.00E+00
1.542023983E1,3.255285872E0,1.334869632E0,-9.59E-02,3.519654555E0,0.00E+00
1.543024083E1,3.969145533E0,8.471796870E-1,-5.65E-01,4.097725728E0,0.00E+00
1.544024183E1,4.611912993E0,5.292408442E-1,-9.21E-01,4.732653736E0,0.00E+00
1.545024283E1,5.022737780E0,5.209307814E-1,-1.30E+00,5.213149864E0,0.00E+00
1.546024283E1,5.127549121E0,7.847045267E-1,-1.68E+00,5.453502426E0,0.00E+00
1.547024383E1,5.251660951E0,1.018611279E0,-1.87E+00,5.667729412E0,0.00E+00
1.548024483E1,5.790639748E0,7.271620774E-1,-1.88E+00,6.130961525E0,0.00E+00
1.549024583E1,6.576756962E0,-4.20E-03,-1.88E+00,6.840205710E0,0.00E+00
1.550024583E1,7.248497960E0,-6.36E-01,-2.01E+00,7.547849057E0,0.00E+00
1.551024683E1,7.450805190E0,-8.75E-01,-2.20E+00,7.817338633E0,0.00E+00
1.552024783E1,7.059885494E0,-5.01E-01,-2.31E+00,7.445006257E0,0.00E+00
1.553024883E1,6.331182091E0,3.710455942E-1,-2.21E+00,6.716150684E0,0.00E+00
1.554024983E1,5.487676794E0,1.119427802E0,-3.03E+00,6.368970363E0,0.00E+00
1.555024983E1,4.634265144E0,1.036939377E0,-4.30E+00,6.405842718E0,0.00E+00
1.556025083E1,3.743802613E0,1.273051699E0,-2.69E+00,4.781555394E0,0.00E+00
1.557025183E1,3.251150136E0,1.652916064E0,-1.47E+00,3.931929765E0,0.00E+00
1.558025283E1,3.227529139E0,8.206140321E-1,-1.17E+00,3.529317035E0,0.00E+00
1.559025383E1,3.299614783E0,-6.12E-01,-9.56E-01,3.489303348E0,0.00E+00
1.560025383E1,3.140496842E0,-1.09E+00,-3.37E-01,3.341656639E0,0.00E+00
1.561025483E1,2.606960049E0,-2.69E-01,1.290076744E0,2.921077720E0,0.00E+00
1.562025583E1,2.058286568E0,7.840993398E-1,2.255461696E0,3.152532765E0,0.00E+00
1.563025683E1,1.594814036E0,7.531582135E-1,1.109543376E0,2.083690382E0,0.00E+00
1.564025683E1,1.361352841E0,4.710645568E-1,1.169917047E0,1.855771881E0,0.00E+00
1.565025783E1,1.041726492E0,-1.22E-01,8.426355234E-1,1.345434539E0,0.00E+00
1.566025883E1,1.572274189E0,1.329134098E0,2.518317136E0,3.252778009E0,0.00E+00
1.567025983E1,1.534874813E0,3.372354730E0,4.785222419E0,6.052022035E0,0.00E+00
1.568026083E1,1.049417335E0,2.489227531E0,2.100917155E0,3.422189845E0,0.00E+00
1.569026083E1,1.417904772E0,1.424913537E0,3.538118032E-1,2.041081900E0,0.00E+00
1.570026183E1,1.630515965E0,8.828494567E-1,3.638751537E-2,1.854542943E0,0.00E+00
1.571026283E1,1.457712032E0,9.465689045E-1,4.823964608E-1,1.803780309E0,0.00E+00
1.572026383E1,9.337178940E-1,1.132667945E0,1.049280510E0,1.804371183E0,0.00E+00
1.573026483E1,3.331743479E-1,8.843086293E-1,1.354562762E0,1.651619561E0,0.00E+00
1.574026483E1,-1.23E-01,2.741703871E-1,1.376054788E0,1.408514149E0,0.00E+00
1.575026583E1,-5.11E-01,-3.45E-01,1.393161402E0,1.523393300E0,0.00E+00
1.576026683E1,-8.67E-01,-9.37E-01,1.522842120E0,1.987318895E0,0.00E+00
1.577026783E1,-1.11E+00,-1.51E+00,1.629256475E0,2.483463196E0,0.00E+00
1.578026883E1,-1.25E+00,-2.07E+00,1.682160036E0,2.949760086E0,0.00E+00
1.579026883E1,-1.35E+00,-2.60E+00,1.678456117E0,3.373547217E0,0.00E+00
1.580026983E1,-1.37E+00,-3.09E+00,1.554942749E0,3.724279307E0,0.00E+00
1.581027083E1,-1.33E+00,-3.54E+00,1.368894288E0,4.027188294E0,0.00E+00
1.582027183E1,-1.36E+00,-3.80E+00,1.097397248E0,4.185983106E0,0.00E+00
1.583027183E1,-1.54E+00,-3.87E+00,7.796382067E-1,4.233810582E0,0.00E+00
1.584027283E1,-1.72E+00,-3.87E+00,6.489810035E-1,4.289020737E0,0.00E+00
1.585027383E1,-1.83E+00,-3.90E+00,7.402630565E-1,4.368039064E0,0.00E+00
1.586027483E1,-1.94E+00,-4.06E+00,8.870164749E-1,4.589769996E0,0.00E+00
1.587027583E1,-2.08E+00,-4.39E+00,9.871222687E-1,4.957462673E0,0.00E+00
1.588027583E1,-2.12E+00,-4.81E+00,1.075541233E0,5.361858964E0,0.00E+00
1.589027683E1,-1.98E+00,-5.25E+00,1.089138348E0,5.718922566E0,0.00E+00
1.590027783E1,-1.81E+00,-5.60E+00,9.527897573E-1,5.962851111E0,0.00E+00
1.591027883E1,-1.66E+00,-5.81E+00,7.138491368E-1,6.087739990E0,0.00E+00
1.592027983E1,-1.61E+00,-5.86E+00,4.748555991E-1,6.098184002E0,0.00E+00
1.593027983E1,-1.62E+00,-5.87E+00,3.070972279E-1,6.093311503E0,0.00E+00
1.594028083E1,-1.55E+00,-5.98E+00,1.964348710E-1,6.176385153E0,0.00E+00
1.595028183E1,-1.48E+00,-6.14E+00,1.454872039E-1,6.316506698E0,0.00E+00
1.596028283E1,-1.24E+00,-6.50E+00,8.535297632E-2,6.620030608E0,0.00E+00
1.597028383E1,-7.66E-01,-7.14E+00,-8.92E-02,7.183500435E0,0.00E+00
1.598028383E1,-2.36E-01,-7.84E+00,-3.27E-01,7.849103881E0,0.00E+00
